frame,car,truck,tid,ioa
3920,0,0,306,0.0
3920,0,0,308,0.0
3921,0,0,265,0.0
3921,0,0,270,0.0
3921,0,0,276,0.0
3921,0,0,232,0.0
3921,0,0,288,0.0
3921,0,0,296,0.0
3921,0,0,306,0.0
3921,0,0,308,0.0
3922,0,0,265,0.0
3922,0,0,270,0.0
3922,0,0,276,0.0
3922,0,0,232,0.0
3922,0,0,288,0.0
3922,0,0,296,0.0
3922,0,0,306,0.0
3922,0,0,308,0.0
3923,0,0,265,0.0
3923,0,0,270,0.0
3923,0,0,276,0.0
3923,0,0,232,0.0
3923,0,0,288,0.0
3923,0,0,296,0.0
3923,0,0,306,0.0
3923,0,0,308,0.0
3924,0,0,265,0.0
3924,0,0,270,0.0
3924,0,0,276,0.0
3924,0,0,232,0.0
3924,0,0,288,0.0
3924,0,0,296,0.0
3924,0,0,306,0.0
3924,0,0,308,0.0
3925,0,0,265,0.0
3925,0,0,270,0.0
3925,0,0,276,0.0
3925,0,0,288,0.0
3925,0,0,296,0.0
3926,0,0,265,0.0
3926,0,0,270,0.0
3926,0,0,276,0.0
3926,0,0,288,0.0
3926,0,0,296,0.0
3927,0,0,265,0.0
3927,0,0,270,0.0
3927,0,0,276,0.0
3927,0,0,288,0.0
3927,0,0,296,0.0
3928,0,0,265,0.0
3928,0,0,270,0.0
3928,0,0,276,0.0
3928,0,0,288,0.0
3928,0,0,296,0.0
3929,0,0,265,0.0
3929,0,0,270,0.0
3929,0,0,276,0.0
3929,0,0,288,0.0
3929,0,0,296,0.0
3930,0,0,265,0.0
3930,0,0,270,0.0
3930,0,0,276,0.0
3930,0,0,288,0.0
3930,0,0,296,0.0
3931,0,0,265,0.0
3931,0,0,270,0.0
3931,0,0,276,0.0
3931,0,0,288,0.0
3931,0,0,296,0.0
3932,0,0,265,0.0
3932,0,0,270,0.0
3932,0,0,276,0.0
3932,0,0,288,0.0
3932,0,0,296,0.0
3933,0,0,265,0.0
3933,0,0,270,0.0
3933,0,0,276,0.0
3933,0,0,288,0.0
3933,0,0,296,0.0
3934,0,0,265,0.0
3934,0,0,270,0.0
3934,0,0,276,0.0
3934,0,0,288,0.0
3934,0,0,296,0.0
3935,0,0,265,0.0
3935,0,0,270,0.0
3935,0,0,276,0.0
3935,0,0,288,0.0
3935,0,0,296,0.0
3936,0,0,265,0.0
3936,0,0,270,0.0
3936,0,0,276,0.0
3936,0,0,288,0.0
3936,0,0,296,0.0
3937,0,0,265,0.0
3937,0,0,270,0.0
3937,0,0,276,0.0
3937,0,0,288,0.0
3937,0,0,296,0.0
3938,0,0,265,0.0
3938,0,0,270,0.0
3938,0,0,276,0.0
3938,0,0,288,0.0
3938,0,0,296,0.0
3939,0,0,265,0.0
3939,0,0,270,0.0
3939,0,0,276,0.0
3939,0,0,288,0.0
3939,0,0,296,0.0
3940,0,0,265,0.0
3940,0,0,270,0.0
3940,0,0,276,0.0
3940,0,0,288,0.0
3940,0,0,296,0.0
3941,0,0,265,0.0
3941,0,0,270,0.0
3941,0,0,276,0.0
3941,0,0,288,0.0
3941,0,0,296,0.0
3942,0,0,265,0.0
3942,0,0,270,0.0
3942,0,0,276,0.0
3942,0,0,288,0.0
3942,0,0,296,0.0
3943,0,0,265,0.0
3943,0,0,270,0.0
3943,0,0,276,0.0
3943,0,0,288,0.0
3943,0,0,296,0.0
3944,0,0,265,0.0
3944,0,0,270,0.0
3944,0,0,276,0.0
3944,0,0,288,0.0
3944,0,0,296,0.0
3945,0,0,265,0.0
3945,0,0,270,0.0
3945,0,0,276,0.0
3945,0,0,288,0.0
3945,0,0,296,0.0
3946,0,0,265,0.0
3946,0,0,270,0.0
3946,0,0,276,0.0
3946,0,0,288,0.0
3946,0,0,296,0.0
3947,0,0,265,0.0
3947,0,0,270,0.0
3947,0,0,276,0.0
3947,0,0,288,0.0
3947,0,0,296,0.0
3948,0,0,265,0.0
3948,0,0,270,0.0
3948,0,0,276,0.0
3948,0,0,288,0.0
3948,0,0,296,0.0
3949,0,0,265,0.0
3949,0,0,270,0.0
3949,0,0,276,0.0
3949,0,0,288,0.0
3949,0,0,296,0.0
3950,0,0,265,0.0
3950,0,0,270,0.0
3950,0,0,276,0.0
3950,0,0,288,0.0
3950,0,0,296,0.0
3951,0,0,265,0.0
3951,0,0,270,0.0
3951,0,0,276,0.0
3951,0,0,288,0.0
3951,0,0,296,0.0
3952,0,0,265,0.0
3952,0,0,270,0.0
3952,0,0,276,0.0
3952,0,0,288,0.0
3952,0,0,296,0.0
3953,0,0,265,0.0
3953,0,0,270,0.0
3953,0,0,276,0.0
3953,0,0,288,0.0
3953,0,0,296,0.0
3954,0,0,265,0.0
3954,0,0,270,0.0
3954,0,0,276,0.0
3954,0,0,288,0.0
3954,0,0,296,0.0
3954,0,0,313,0.0
3954,0,0,314,0.5074
3955,0,0,265,0.0
3955,0,0,270,0.0
3955,0,0,276,0.0
3955,0,0,288,0.0
3955,0,0,296,0.0
3955,0,0,313,0.0
3955,0,0,314,0.168
3956,0,0,265,0.0
3956,0,0,270,0.0
3956,0,0,276,0.0
3956,0,0,288,0.0
3956,0,0,296,0.0
3956,0,0,313,0.0
3956,0,0,314,0.0797
3957,0,0,265,0.0
3957,0,0,270,0.0
3957,0,0,276,0.0
3957,0,0,288,0.0
3957,0,0,296,0.0
3957,0,0,313,0.0
3957,0,0,314,0.0709
3958,0,0,265,0.0
3958,0,0,270,0.0
3958,0,0,276,0.0
3958,0,0,288,0.0
3958,0,0,296,0.0
3958,0,0,313,0.0
3958,0,0,314,0.1118
3959,0,0,265,0.0
3959,0,0,270,0.0
3959,0,0,276,0.0
3959,0,0,288,0.0
3959,0,0,296,0.0
3959,0,0,313,0.0
3959,0,0,314,0.055
3960,0,0,265,0.0
3960,0,0,270,0.0
3960,0,0,276,0.0
3960,0,0,288,0.0
3960,0,0,296,0.0
3960,0,0,313,0.0
3960,0,0,314,0.0913
3961,0,0,265,0.0
3961,0,0,270,0.0
3961,0,0,288,0.0
3961,0,0,296,0.0
3961,0,0,313,0.0
3961,0,0,314,0.4364
3962,0,0,265,0.0
3962,0,0,270,0.0
3962,0,0,288,0.0
3962,0,0,296,0.0
3962,0,0,313,0.0
3962,0,0,314,0.588
3962,0,0,316,0.0
3962,0,0,317,0.0
3963,0,0,265,0.0
3963,0,0,270,0.0
3963,0,0,288,0.0
3963,0,0,296,0.0
3963,0,0,313,0.0
3963,0,0,314,0.641
3963,0,0,316,0.0
3963,0,0,317,0.0
3964,0,0,265,0.0
3964,0,0,270,0.0
3964,0,0,288,0.0
3964,0,0,296,0.0
3964,0,0,313,0.0
3964,0,0,314,0.6585
3964,0,0,316,0.0
3964,0,0,317,0.0
3965,0,0,265,0.0
3965,0,0,270,0.0
3965,0,0,288,0.0
3965,0,0,296,0.0
3965,0,0,313,0.0
3965,0,0,314,0.657
3965,0,0,316,0.0
3965,0,0,317,0.0
3966,0,0,265,0.0
3966,0,0,270,0.0
3966,0,0,288,0.0
3966,0,0,296,0.0
3966,0,0,313,0.0
3966,0,0,314,0.6551
3966,0,0,316,0.0
3966,0,0,317,0.0
3967,0,0,265,0.0
3967,0,0,270,0.0
3967,0,0,288,0.0
3967,0,0,296,0.0
3967,0,0,313,0.0
3967,0,0,314,0.6533
3967,0,0,316,0.0
3967,0,0,317,0.0
3968,0,0,265,0.0
3968,0,0,270,0.0
3968,0,0,288,0.0
3968,0,0,296,0.0
3968,0,0,313,0.0
3968,0,0,314,0.6494
3968,0,0,316,0.0
3968,0,0,317,0.0
3969,0,0,265,0.0
3969,0,0,270,0.0
3969,0,0,288,0.0
3969,0,0,296,0.0
3969,0,0,313,0.0
3969,0,0,316,0.0
3970,0,0,265,0.0
3970,0,0,270,0.0
3970,0,0,288,0.0
3970,0,0,296,0.0
3970,0,0,313,0.0
3970,0,0,316,0.0
3971,0,0,265,0.0
3971,0,0,270,0.0
3971,0,0,288,0.0
3971,0,0,296,0.0
3971,0,0,313,0.0
3971,0,0,316,0.0
3972,0,0,265,0.0
3972,0,0,270,0.0
3972,0,0,288,0.0
3972,0,0,296,0.0
3972,0,0,313,0.0
3972,0,0,316,0.0
3973,0,0,265,0.0
3973,0,0,270,0.0
3973,0,0,288,0.0
3973,0,0,296,0.0
3973,0,0,313,0.0
3973,0,0,316,0.0
3974,0,0,265,0.0
3974,0,0,270,0.0
3974,0,0,288,0.0
3974,0,0,296,0.0
3974,0,0,313,0.0
3974,0,0,316,0.0
3975,0,0,265,0.0
3975,0,0,270,0.0
3975,0,0,288,0.0
3975,0,0,296,0.0
3975,0,0,313,0.0
3975,0,0,316,0.0
3976,0,0,265,0.0
3976,0,0,270,0.0
3976,0,0,288,0.0
3976,0,0,296,0.0
3976,0,0,313,0.0
3977,0,0,265,0.0
3977,0,0,270,0.0
3977,0,0,288,0.0
3977,0,0,296,0.0
3977,0,0,313,0.0
3977,0,0,319,0.0
3977,0,0,320,0.0
3978,0,0,265,0.0
3978,0,0,270,0.0
3978,0,0,288,0.0
3978,0,0,296,0.0
3978,0,0,313,0.0
3978,0,0,319,0.0
3979,0,0,265,0.0
3979,0,0,270,0.0
3979,0,0,288,0.0
3979,0,0,296,0.0
3979,0,0,313,0.0
3979,0,0,319,0.0
3979,0,0,320,0.0
3980,0,0,265,0.0
3980,0,0,270,0.0
3980,0,0,288,0.0
3980,0,0,296,0.0
3980,0,0,313,0.0
3980,0,0,319,0.0
3980,0,0,320,0.0
3981,0,0,265,0.0
3981,0,0,270,0.0
3981,0,0,288,0.0
3981,0,0,296,0.0
3981,0,0,313,0.0
3981,0,0,319,0.0
3981,0,0,320,0.0
3982,0,0,265,0.0
3982,0,0,270,0.0
3982,0,0,288,0.0
3982,0,0,296,0.0
3982,0,0,313,0.0
3982,0,0,319,0.0
3983,0,0,265,0.0
3983,0,0,270,0.0
3983,0,0,288,0.0
3983,0,0,296,0.0
3983,0,0,313,0.0
3983,0,0,320,0.0
3984,0,0,265,0.0
3984,0,0,270,0.0
3984,0,0,288,0.0
3984,0,0,296,0.0
3984,0,0,313,0.0
3984,0,0,320,0.0
3984,0,0,319,0.0
3985,0,0,265,0.0
3985,0,0,270,0.0
3985,0,0,288,0.0
3985,0,0,296,0.0
3985,0,0,313,0.0
3985,0,0,320,0.0
3986,0,0,265,0.0
3986,0,0,270,0.0
3986,0,0,288,0.0
3986,0,0,296,0.0
3986,0,0,313,0.0
3986,0,0,320,0.0
3987,0,0,265,0.0
3987,0,0,270,0.0
3987,0,0,288,0.0
3987,0,0,296,0.0
3987,0,0,313,0.0
3987,0,0,320,0.0
3987,0,0,319,0.0
3988,0,0,265,0.0
3988,0,0,270,0.0
3988,0,0,288,0.0
3988,0,0,296,0.0
3988,0,0,313,0.0
3988,0,0,320,0.0
3988,0,0,319,0.0
3988,0,0,314,0.9873
3989,0,0,265,0.0
3989,0,0,270,0.0
3989,0,0,288,0.0
3989,0,0,296,0.0
3989,0,0,313,0.0
3989,0,0,320,0.0
3989,0,0,319,0.0
3989,0,0,322,0.0
3989,0,0,314,0.9884
3990,0,0,265,0.0
3990,0,0,270,0.0
3990,0,0,288,0.0
3990,0,0,296,0.0
3990,0,0,313,0.0
3990,0,0,320,0.0
3990,0,0,319,0.0
3990,0,0,322,0.0
3990,0,0,314,0.9856
3991,0,0,265,0.0
3991,0,0,270,0.0
3991,0,0,288,0.0
3991,0,0,296,0.0
3991,0,0,313,0.0
3991,0,0,320,0.0
3991,0,0,319,0.0
3991,0,0,322,0.0
3991,0,0,314,0.9841
3992,0,0,265,0.0
3992,0,0,270,0.0
3992,0,0,288,0.0
3992,0,0,296,0.0
3992,0,0,313,0.0
3992,0,0,320,0.0
3992,0,0,319,0.0
3992,0,0,322,0.0
3992,0,0,314,0.982
3993,0,0,265,0.0
3993,0,0,270,0.0
3993,0,0,288,0.0
3993,0,0,296,0.0
3993,0,0,313,0.0
3993,0,0,320,0.0
3993,0,0,319,0.0
3993,0,0,322,0.0
3993,0,0,314,0.9756
3994,0,0,265,0.0
3994,0,0,270,0.0
3994,0,0,288,0.0
3994,0,0,296,0.0
3994,0,0,313,0.0
3994,0,0,320,0.0
3994,0,0,319,0.0
3994,0,0,322,0.0
3994,0,0,314,0.966
3995,0,0,265,0.0
3995,0,0,270,0.0
3995,0,0,288,0.0
3995,0,0,296,0.0
3995,0,0,313,0.0
3996,0,0,265,0.0
3996,0,0,270,0.0
3996,0,0,288,0.0
3996,0,0,296,0.0
3996,0,0,313,0.0
3997,0,0,265,0.0
3997,0,0,270,0.0
3997,0,0,288,0.0
3997,0,0,296,0.0
3997,0,0,313,0.0
3998,0,0,265,0.0
3998,0,0,270,0.0
3998,0,0,288,0.0
3998,0,0,296,0.0
3998,0,0,313,0.0
3999,0,0,265,0.0
3999,0,0,270,0.0
3999,0,0,288,0.0
3999,0,0,296,0.0
3999,0,0,313,0.0
4000,0,0,265,0.0
4000,0,0,270,0.0
4000,0,0,288,0.0
4000,0,0,296,0.0
4000,0,0,313,0.0
4001,0,0,265,0.0
4001,0,0,270,0.0
4001,0,0,288,0.0
4001,0,0,296,0.0
4001,0,0,313,0.0
4002,0,0,265,0.0
4002,0,0,270,0.0
4002,0,0,288,0.0
4002,0,0,296,0.0
4002,0,0,313,0.0
4003,0,0,265,0.0
4003,0,0,270,0.0
4003,0,0,288,0.0
4003,0,0,296,0.0
4003,0,0,313,0.0
4004,0,0,265,0.0
4004,0,0,270,0.0
4004,0,0,288,0.0
4004,0,0,296,0.0
4004,0,0,313,0.0
4005,0,0,265,0.0
4005,0,0,270,0.0
4005,0,0,288,0.0
4005,0,0,296,0.0
4005,0,0,313,0.0
4006,0,0,265,0.0
4006,0,0,270,0.0
4006,0,0,288,0.0
4006,0,0,296,0.0
4006,0,0,313,0.0
4007,0,0,265,0.0
4007,0,0,270,0.0
4007,0,0,288,0.0
4007,0,0,296,0.0
4007,0,0,313,0.0
4008,0,0,265,0.0
4008,0,0,270,0.0
4008,0,0,288,0.0
4008,0,0,296,0.0
4008,0,0,313,0.0
4009,0,0,265,0.0
4009,0,0,270,0.0
4009,0,0,288,0.0
4009,0,0,296,0.0
4009,0,0,313,0.0
4010,0,0,265,0.0
4010,0,0,270,0.0
4010,0,0,288,0.0
4010,0,0,296,0.0
4010,0,0,313,0.0
4011,0,0,265,0.0
4011,0,0,270,0.0
4011,0,0,288,0.0
4011,0,0,296,0.0
4011,0,0,313,0.0
4012,0,0,265,0.0
4012,0,0,270,0.0
4012,0,0,288,0.0
4012,0,0,296,0.0
4012,0,0,313,0.0
4013,0,0,265,0.0
4013,0,0,270,0.0
4013,0,0,288,0.0
4013,0,0,296,0.0
4013,0,0,313,0.0
4014,0,0,265,0.0
4014,0,0,270,0.0
4014,0,0,288,0.0
4014,0,0,296,0.0
4014,0,0,313,0.0
4015,0,0,265,0.0
4015,0,0,270,0.0
4015,0,0,288,0.0
4015,0,0,296,0.0
4015,0,0,313,0.0
4015,0,0,314,0.7859
4016,0,0,265,0.0
4016,0,0,270,0.0
4016,0,0,288,0.0
4016,0,0,296,0.0
4016,0,0,313,0.0
4016,0,0,324,0.0
4016,0,0,314,0.7819
4017,0,0,265,0.0
4017,0,0,270,0.0
4017,0,0,288,0.0
4017,0,0,296,0.0
4017,0,0,313,0.0
4017,0,0,324,0.0
4017,0,0,314,0.7804
4018,0,0,265,0.0
4018,0,0,270,0.0
4018,0,0,288,0.0
4018,0,0,296,0.0
4018,0,0,313,0.0
4018,0,0,324,0.0
4018,0,0,314,0.7765
4019,0,0,265,0.0
4019,0,0,270,0.0
4019,0,0,288,0.0
4019,0,0,296,0.0
4019,0,0,313,0.0
4019,0,0,324,0.0
4019,0,0,314,0.7737
4020,0,0,265,0.0
4020,0,0,270,0.0
4020,0,0,288,0.0
4020,0,0,296,0.0
4020,0,0,313,0.0
4020,0,0,324,0.0
4020,0,0,314,0.7769
4021,0,0,265,0.0
4021,0,0,270,0.0
4021,0,0,288,0.0
4021,0,0,296,0.0
4021,0,0,313,0.0
4021,0,0,324,0.0
4021,0,0,314,0.7794
4022,0,0,265,0.0
4022,0,0,270,0.0
4022,0,0,288,0.0
4022,0,0,296,0.0
4022,0,0,313,0.0
4023,0,0,265,0.0
4023,0,0,270,0.0
4023,0,0,288,0.0
4023,0,0,296,0.0
4023,0,0,313,0.0
4024,0,0,265,0.0
4024,0,0,270,0.0
4024,0,0,288,0.0
4024,0,0,296,0.0
4024,0,0,313,0.0
4025,0,0,265,0.0
4025,0,0,270,0.0
4025,0,0,288,0.0
4025,0,0,296,0.0
4025,0,0,313,0.0
4026,0,0,265,0.0
4026,0,0,270,0.0
4026,0,0,288,0.0
4026,0,0,296,0.0
4026,0,0,313,0.0
4027,0,0,265,0.0
4027,0,0,270,0.0
4027,0,0,288,0.0
4027,0,0,296,0.0
4027,0,0,313,0.0
4028,0,0,265,0.0
4028,0,0,270,0.0
4028,0,0,288,0.0
4028,0,0,296,0.0
4028,0,0,313,0.0
4029,0,0,265,0.0
4029,0,0,270,0.0
4029,0,0,288,0.0
4029,0,0,296,0.0
4029,0,0,313,0.0
4030,0,0,265,0.0
4030,0,0,270,0.0
4030,0,0,288,0.0
4030,0,0,296,0.0
4030,0,0,313,0.0
4031,0,0,265,0.0
4031,0,0,270,0.0
4031,0,0,288,0.0
4031,0,0,296,0.0
4031,0,0,313,0.0
4032,0,0,265,0.0
4032,0,0,270,0.0
4032,0,0,288,0.0
4032,0,0,296,0.0
4032,0,0,313,0.0
4033,0,0,265,0.0
4033,0,0,270,0.0
4033,0,0,288,0.0
4033,0,0,296,0.0
4033,0,0,313,0.0
4034,0,0,265,0.0
4034,0,0,270,0.0
4034,0,0,288,0.0
4034,0,0,296,0.0
4034,0,0,313,0.0
4035,0,0,265,0.0
4035,0,0,270,0.0
4035,0,0,288,0.0
4035,0,0,296,0.0
4035,0,0,313,0.0
4036,0,0,265,0.0
4036,0,0,270,0.0
4036,0,0,288,0.0
4036,0,0,296,0.0
4036,0,0,313,0.0
4037,0,0,265,0.0
4037,0,0,270,0.0
4037,0,0,288,0.0
4037,0,0,296,0.0
4037,0,0,313,0.0
4038,0,0,265,0.0
4038,0,0,270,0.0
4038,0,0,288,0.0
4038,0,0,296,0.0
4038,0,0,313,0.0
4039,0,0,265,0.0
4039,0,0,270,0.0
4039,0,0,288,0.0
4039,0,0,296,0.0
4039,0,0,313,0.0
4040,1,0,265,0.0
4040,1,0,270,0.0
4040,1,0,288,0.0
4040,1,0,296,0.0
4040,1,0,313,0.0
4040,1,0,327,0.0
4041,1,0,265,0.0
4041,1,0,270,0.0
4041,1,0,288,0.0
4041,1,0,296,0.0
4041,1,0,313,0.0
4041,1,0,327,0.0
4042,1,0,265,0.0
4042,1,0,270,0.0
4042,1,0,288,0.0
4042,1,0,296,0.0
4042,1,0,313,0.0
4042,1,0,327,0.0
4043,1,0,265,0.0
4043,1,0,270,0.0
4043,1,0,288,0.0
4043,1,0,296,0.0
4043,1,0,313,0.0
4043,1,0,327,0.0
4044,1,0,265,0.0
4044,1,0,270,0.0
4044,1,0,288,0.0
4044,1,0,296,0.0
4044,1,0,313,0.0
4044,1,0,327,0.0
4045,1,0,265,0.0
4045,1,0,270,0.0
4045,1,0,288,0.0
4045,1,0,296,0.0
4045,1,0,313,0.0
4045,1,0,327,0.0
4046,1,0,265,0.0
4046,1,0,270,0.0
4046,1,0,288,0.0
4046,1,0,296,0.0
4046,1,0,313,0.0
4046,1,0,327,0.0
4047,1,0,265,0.0
4047,1,0,270,0.0
4047,1,0,288,0.0
4047,1,0,296,0.0
4047,1,0,313,0.0
4047,1,0,314,0.0
4048,1,0,265,0.0
4048,1,0,270,0.0
4048,1,0,288,0.0
4048,1,0,296,0.0
4048,1,0,313,0.0
4048,1,0,328,0.0
4048,1,0,314,0.0
4049,1,0,265,0.0
4049,1,0,270,0.0
4049,1,0,288,0.0
4049,1,0,296,0.0
4049,1,0,313,0.0
4049,1,0,328,0.0
4049,1,0,314,0.0
4050,1,0,265,0.0
4050,1,0,270,0.0
4050,1,0,288,0.0
4050,1,0,296,0.0
4050,1,0,313,0.0
4050,1,0,328,0.0
4050,1,0,314,0.0
4051,1,0,265,0.0
4051,1,0,270,0.0
4051,1,0,288,0.0
4051,1,0,296,0.0
4051,1,0,313,0.0
4051,1,0,328,0.0
4051,1,0,314,0.0
4052,1,0,265,0.0
4052,1,0,270,0.0
4052,1,0,288,0.0
4052,1,0,296,0.0
4052,1,0,313,0.0
4052,1,0,328,0.0
4052,1,0,314,0.0001
4053,1,0,265,0.0
4053,1,0,270,0.0
4053,1,0,288,0.0
4053,1,0,296,0.0
4053,1,0,313,0.0
4053,1,0,328,0.0
4053,1,0,314,0.003
4054,1,0,265,0.0
4054,1,0,270,0.0
4054,1,0,288,0.0
4054,1,0,296,0.0
4054,1,0,313,0.0
4054,1,0,328,0.0
4054,1,0,314,0.0047
4055,1,0,265,0.0
4055,1,0,270,0.0
4055,1,0,288,0.0
4055,1,0,296,0.0
4055,1,0,313,0.0
4055,1,0,328,0.0
4055,1,0,314,0.0006
4056,1,0,265,0.0
4056,1,0,270,0.0
4056,1,0,288,0.0
4056,1,0,296,0.0
4056,1,0,313,0.0
4056,1,0,328,0.0
4056,1,0,314,0.0001
4056,1,0,330,0.0
4056,1,0,331,0.0
4057,1,0,265,0.0
4057,1,0,270,0.0
4057,1,0,288,0.0
4057,1,0,296,0.0
4057,1,0,313,0.0
4057,1,0,328,0.0
4057,1,0,314,0.0
4057,1,0,330,0.0
4057,1,0,331,0.0
4058,1,0,265,0.0
4058,1,0,270,0.0
4058,1,0,288,0.0
4058,1,0,296,0.0
4058,1,0,313,0.0
4058,1,0,328,0.0
4058,1,0,314,0.0
4058,1,0,330,0.0
4058,1,0,331,0.0
4059,1,0,265,0.0
4059,1,0,270,0.0
4059,1,0,288,0.0
4059,1,0,296,0.0
4059,1,0,313,0.0
4059,1,0,328,0.0
4059,1,0,314,0.0
4059,1,0,330,0.0
4059,1,0,331,0.0
4060,1,0,265,0.0
4060,1,0,270,0.0
4060,1,0,288,0.0
4060,1,0,296,0.0
4060,1,0,313,0.0
4060,1,0,328,0.0
4060,1,0,314,0.0004
4060,1,0,330,0.0
4061,1,0,265,0.0
4061,1,0,270,0.0
4061,1,0,288,0.0
4061,1,0,296,0.0
4061,1,0,313,0.0
4061,1,0,328,0.0
4061,1,0,314,0.0008
4061,1,0,330,0.0
4062,1,0,265,0.0
4062,1,0,270,0.0
4062,1,0,288,0.0
4062,1,0,296,0.0
4062,1,0,313,0.0
4062,1,0,328,0.0
4062,1,0,314,0.0009
4062,1,0,330,0.0
4063,1,0,265,0.0
4063,1,0,270,0.0
4063,1,0,288,0.0
4063,1,0,296,0.0
4063,1,0,313,0.0
4063,1,0,328,0.0
4063,1,0,314,0.001
4063,1,0,330,0.0
4064,1,0,265,0.0
4064,1,0,270,0.0
4064,1,0,288,0.0
4064,1,0,296,0.0
4064,1,0,313,0.0
4064,1,0,328,0.0
4064,1,0,314,0.001
4064,1,0,330,0.0
4065,1,0,265,0.0
4065,1,0,270,0.0
4065,1,0,288,0.0
4065,1,0,296,0.0
4065,1,0,328,0.0
4065,1,0,314,0.0003
4065,1,0,330,0.0
4066,1,0,265,0.0
4066,1,0,270,0.0
4066,1,0,288,0.0
4066,1,0,296,0.0
4066,1,0,328,0.0
4066,1,0,314,0.0001
4066,1,0,330,0.0
4066,1,0,332,0.0
4067,1,0,265,0.0
4067,1,0,270,0.0
4067,1,0,288,0.0
4067,1,0,296,0.0
4067,1,0,328,0.0
4067,1,0,314,0.0001
4067,1,0,330,0.0
4067,1,0,332,0.0
4068,1,0,265,0.0
4068,1,0,270,0.0
4068,1,0,288,0.0
4068,1,0,296,0.0
4068,1,0,328,0.0
4068,1,0,314,0.0
4068,1,0,330,0.0
4068,1,0,332,0.0
4069,1,0,265,0.0
4069,1,0,270,0.0
4069,1,0,288,0.0
4069,1,0,296,0.0
4069,1,0,328,0.0
4069,1,0,314,0.0
4069,1,0,330,0.0
4069,1,0,332,0.0
4070,1,0,265,0.0
4070,1,0,270,0.0
4070,1,0,288,0.0
4070,1,0,296,0.0
4070,1,0,328,0.0
4070,1,0,314,0.0
4070,1,0,330,0.0
4070,1,0,332,0.0
4071,1,0,265,0.0
4071,1,0,270,0.0
4071,1,0,288,0.0
4071,1,0,296,0.0
4071,1,0,328,0.0
4071,1,0,314,0.0
4071,1,0,330,0.0
4071,1,0,332,0.0
4072,1,0,265,0.0
4072,1,0,270,0.0
4072,1,0,288,0.0
4072,1,0,296,0.0
4072,1,0,328,0.0
4072,1,0,314,0.0
4072,1,0,330,0.0
4072,1,0,332,0.0
4073,1,0,265,0.0
4073,1,0,270,0.0
4073,1,0,288,0.0
4073,1,0,296,0.0
4073,1,0,314,0.0
4073,1,0,330,0.0
4074,1,0,265,0.0
4074,1,0,270,0.0
4074,1,0,288,0.0
4074,1,0,296,0.0
4074,1,0,314,0.0
4074,1,0,330,0.0
4075,1,0,265,0.0
4075,1,0,270,0.0
4075,1,0,288,0.0
4075,1,0,296,0.0
4075,1,0,314,0.0
4075,1,0,330,0.0
4076,1,0,265,0.0
4076,1,0,270,0.0
4076,1,0,288,0.0
4076,1,0,296,0.0
4076,1,0,314,0.0
4076,1,0,330,0.0
4077,1,0,265,0.0
4077,1,0,270,0.0
4077,1,0,288,0.0
4077,1,0,296,0.0
4077,1,0,314,0.0
4077,1,0,330,0.0
4078,1,0,265,0.0
4078,1,0,270,0.0
4078,1,0,288,0.0
4078,1,0,296,0.0
4078,1,0,314,0.0
4078,1,0,330,0.0
4078,1,0,331,0.0
4078,1,0,332,0.0
4079,1,0,265,0.0
4079,1,0,270,0.0
4079,1,0,288,0.0
4079,1,0,296,0.0
4079,1,0,314,0.0
4079,1,0,330,0.0
4079,1,0,331,0.0
4079,1,0,332,0.0
4080,1,0,265,0.0
4080,1,0,270,0.0
4080,1,0,288,0.0
4080,1,0,296,0.0
4080,1,0,314,0.0
4080,1,0,330,0.0
4080,1,0,331,0.0
4080,1,0,332,0.0
4081,0,0,265,0.0
4081,0,0,270,0.0
4081,0,0,288,0.0
4081,0,0,296,0.0
4081,0,0,314,0.0
4081,0,0,330,0.0
4082,0,0,265,0.0
4082,0,0,270,0.0
4082,0,0,288,0.0
4082,0,0,296,0.0
4082,0,0,314,0.0
4082,0,0,330,0.0
4082,0,0,334,0.0
4082,0,0,336,0.0
4083,0,0,265,0.0
4083,0,0,270,0.0
4083,0,0,288,0.0
4083,0,0,296,0.0
4083,0,0,314,0.0
4083,0,0,330,0.0
4083,0,0,334,0.0
4083,0,0,336,0.0
4084,0,0,265,0.0
4084,0,0,270,0.0
4084,0,0,288,0.0
4084,0,0,296,0.0
4084,0,0,314,0.0
4084,0,0,330,0.0
4084,0,0,334,0.0
4085,0,0,265,0.0
4085,0,0,270,0.0
4085,0,0,288,0.0
4085,0,0,296,0.0
4085,0,0,314,0.0
4085,0,0,330,0.0
4085,0,0,334,0.0
4086,0,0,265,0.0
4086,0,0,270,0.0
4086,0,0,288,0.0
4086,0,0,296,0.0
4086,0,0,314,0.0
4086,0,0,330,0.0
4086,0,0,334,0.0
4087,0,0,265,0.0
4087,0,0,270,0.0
4087,0,0,288,0.0
4087,0,0,296,0.0
4087,0,0,314,0.0
4087,0,0,330,0.0
4087,0,0,334,0.0
4088,0,0,265,0.0
4088,0,0,270,0.0
4088,0,0,288,0.0
4088,0,0,296,0.0
4088,0,0,314,0.0
4088,0,0,330,0.0
4088,0,0,334,0.0
4089,0,0,265,0.0
4089,0,0,270,0.0
4089,0,0,288,0.0
4089,0,0,296,0.0
4089,0,0,314,0.0
4089,0,0,330,0.0
4089,0,0,334,0.0
4090,0,0,265,0.0
4090,0,0,270,0.0
4090,0,0,288,0.0
